h0_stat_1,h0_stat_4,h0_stat_5,h0_stat_6,h0_stat_7,h0_stat_8,h0_stat_9,h0_stat_10,h0_stat_11,h0_tip_4_dist,h0_tip_8_dist,h0_tip_12_dist,h0_tip_16_dist,h0_tip_20_dist,h0_width,h0_height,h0_depth,h0_aspect,h0_inter_4_8,h0_inter_4_12,h0_inter_4_16,h0_inter_4_20,h0_inter_8_12,h0_inter_8_16,h0_inter_8_20,h0_inter_12_16,h0_inter_12_20,h0_inter_16_20,cross_4_4,cross_4_8,cross_4_12,cross_8_4,cross_8_8,cross_8_12,cross_12_4,cross_12_8,cross_12_12,h0_lm0_y,h0_lm0_z,h0_lm4_y,h0_lm4_z,h0_lm8_y,h0_lm8_z,h0_lm12_y,h0_lm12_z,h0_lm16_y,h0_lm16_z,h0_lm20_y,h0_lm20_z,h1_lm0_z,h1_lm4_y,h1_lm8_y,h1_lm12_y,h1_lm16_y,h1_lm16_z,h1_lm20_y,h1_lm20_z,h1_stat_1,h1_stat_4,h1_stat_5,h1_stat_6,h1_stat_7,h1_stat_11,h1_tip_4_dist,h1_tip_8_dist,h1_tip_12_dist,h1_tip_16_dist,h1_tip_20_dist,h1_width,h1_aspect,h1_inter_4_8,h1_inter_4_12,h1_inter_4_16,h1_inter_4_20,h1_inter_8_12,h1_inter_8_16,h1_inter_8_20,h1_inter_12_16,h1_inter_12_20,h1_inter_16_20,label,sign_language_type,is_mirrored
0.02704706334310168,0.4428225826649439,0.047418738312036295,0.3824186325073242,0.5669384002685547,-0.014080574628818135,0.009044705256221018,-0.028263144195079803,0.0011043300619348884,0.1885519441799663,0.12200518374841482,0.09927744034575076,0.09156333653791776,0.11119130047401958,0.09050160646438599,0.18451976776123047,0.029367474257014692,0.49047103547618365,0.06993237554490314,0.09456646548944904,0.11011334429756385,0.10994662965488129,0.026832668718277528,0.04587338367057032,0.05543331432422345,0.02025820509269615,0.0376375221525221,0.024634207360600915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5669384002685547,-2.0975605252715468e-07,0.3877057433128357,-0.024636967107653618,0.4503559172153473,-0.028263144195079803,0.46962645649909973,-0.01863742060959339,0.47640088200569153,-0.009037128649652004,0.45963314175605774,-0.007281201891601086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,False
0.02690175471446602,0.44078209854307626,0.044802851598891844,0.38233086466789246,0.5604749321937561,-0.011615695032016251,0.008554056745262283,-0.025129474699497223,0.004793283063918352,0.1839629228909831,0.1122875738924215,0.09421894775261103,0.08643173776891662,0.10756720908041353,0.08868914842605591,0.17814406752586365,0.029922757763415575,0.49785067041131176,0.07401839773737035,0.09391947257343529,0.10924515743602486,0.10906945123067295,0.02248189582588505,0.04220139348407676,0.055242220509680556,0.02050614374342015,0.03993180643787181,0.026656404117183403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5604749321937561,-2.7274694502921193e-07,0.38488200306892395,-0.022437285631895065,0.4532175660133362,-0.025129474699497223,0.4681071639060974,-0.0172800961881876,0.47496896982192993,-0.007740507833659649,0.45726415514945984,-0.005617800168693066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,True
0.029989234853922127,0.380359370084036,0.05657872249902312,0.2949916422367096,0.5242974162101746,-0.020713574939653274,0.011966445474281672,-0.04009215906262398,-3.878795951095526e-07,0.22350931074139047,0.14373250047836464,0.12503231734981388,0.11141447745910453,0.11892347686199706,0.09816989302635193,0.22930577397346497,0.04009177118302887,0.42811782295780226,0.0846019657144315,0.10159428121301986,0.12163633977949856,0.12953054063583644,0.026999401408968254,0.05367879251453804,0.07072501132552156,0.026742287080314373,0.04514081179451511,0.021554047924509004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5242974162101746,-3.878795951095526e-07,0.31465187668800354,-0.02798396162688732,0.39315125346183777,-0.04002384468913078,0.4040248692035675,-0.024223608896136284,0.4133793115615845,-0.009885329753160477,0.4064416289329529,-0.0029280362650752068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,False
0.030389502984897156,0.38067844084330965,0.05534704698247762,0.296947181224823,0.5237295031547546,-0.020187341312831245,0.011966128898676763,-0.03900904208421707,-4.744780710552732e-07,0.22171500011882428,0.1460859706171948,0.12662770080720231,0.11171732632202125,0.12240223649903864,0.09710794687271118,0.22678232192993164,0.039008567606146016,0.4281989079410048,0.07886196762548434,0.0969048384476449,0.11877486591371926,0.12595385383988603,0.025686764902496353,0.05420286506362971,0.07144822726795592,0.0287550880801442,0.048525319456419094,0.02451956095160494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237295031547546,-4.744780710552732e-07,0.31577593088150024,-0.032266322523355484,0.39023447036743164,-0.03900904208421707,0.40257009863853455,-0.024592164903879166,0.41257256269454956,-0.010183634236454964,0.40273916721343994,-0.006142471916973591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,True
0.029297909279442556,0.42336370547612506,0.05608872939001447,0.34046971797943115,0.5749390721321106,-0.017031395453159348,0.011053376182305277,-0.0340670682489872,0.0007682496798224747,0.23157298289103556,0.15276917284139538,0.13476294984627119,0.12046664635874914,0.12873977704235576,0.09523904323577881,0.23446935415267944,0.03483531792880967,0.4061897108816399,0.08171598799386973,0.10016984431054093,0.12184516026493263,0.1290818399975053,0.026612104431540873,0.0524672902333691,0.06822969550319617,0.026018813320166624,0.04321294082107835,0.02114147169028444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5749390721321106,-3.7701283872593194e-07,0.35614585876464844,-0.02655121125280857,0.4318121075630188,-0.0340670682489872,0.44344016909599304,-0.01902768574655056,0.4547356963157654,-0.007706520147621632,0.447316437959671,-0.001623893971554935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,False
0.029670258002552904,0.42353001094999765,0.054589689249099946,0.3419051468372345,0.5664113163948059,-0.017767156681274054,0.011152042704138282,-0.035327181220054626,0.0005738450563512743,0.22306660362680525,0.14508256300173217,0.12655434305205618,0.11186092783452202,0.12303834737991558,0.09438276290893555,0.2245061695575714,0.0359010262764059,0.42040162589258456,0.08057101105170472,0.09848183966414871,0.12050837028415824,0.12727674295706276,0.02496452189820223,0.05290793858170845,0.06969805548457214,0.02815475013584709,0.047462901581170114,0.024356313014265343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5664113163948059,-4.658169530102896e-07,0.3567637503147125,-0.029778730124235153,0.432461142539978,-0.035327181220054626,0.44446703791618347,-0.021539749577641487,0.45490872859954834,-0.008175134658813477,0.4448256492614746,-0.004685338586568832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,True
0.03393329802552381,0.3580314843427567,0.061207026437251226,0.27047479152679443,0.5161479115486145,-0.02147553534569944,0.013121901230933163,-0.042790431529283524,-4.151256973727868e-07,0.23835770771313425,0.16163925940812898,0.13847714260197147,0.12719059458311188,0.14131713484934433,0.10663014650344849,0.24567312002182007,0.04279001640358615,0.4340325964584644,0.08109794204907715,0.1034758265436812,0.1250434121769605,0.13277383448326904,0.032216270529922035,0.060892560085903026,0.07956400652981413,0.029294578925845784,0.051577641857923705,0.02666434843366388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5161479115486145,-4.151256973727868e-07,0.300101101398468,-0.03269107639789581,0.3715813457965851,-0.042790431529283524,0.3845125436782837,-0.02330292947590351,0.38975101709365845,-0.008207883685827255,0.3751849830150604,-0.0018262487137690187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,False
0.033280277822143725,0.3575446137360164,0.061241016136631334,0.2712394893169403,0.5184323787689209,-0.01896575151272914,0.012964750592636935,-0.03954805061221123,0.002708432264626026,0.2441053320290597,0.16088113797906253,0.14633480714450733,0.1343635017435646,0.1463439182503807,0.10620516538619995,0.2471928894519806,0.042256482876837254,0.4296448871373478,0.08553833266205839,0.09994270116053035,0.12142879227488748,0.12937438587012767,0.026893083059906026,0.05564075986565597,0.07532503957124129,0.028971309838951187,0.05058095561085967,0.026244162062496114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5184323787689209,-5.283662858346361e-07,0.2948221266269684,-0.03614160045981407,0.3740190267562866,-0.03954805061221123,0.37918007373809814,-0.021741820499300957,0.3851141333580017,-0.0067220889031887054,0.3723244369029999,-0.0037609641440212727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,True
0.05383810757124119,0.5207263784749168,0.07970442582966378,0.3860592842102051,0.7146041989326477,-0.023788590365891576,0.0153335744614892,-0.05214545503258705,-4.174486605279526e-07,0.35540258417177617,0.20228156675628967,0.17122725151832502,0.1620263089512547,0.16594320903676293,0.1715465486049652,0.3285449147224426,0.05214503758392652,0.5221403092739573,0.16135500904316544,0.18867816577096239,0.20996600599922854,0.2339154260547619,0.0444914609802631,0.08489050664392417,0.11970993685418595,0.04164039579625419,0.07781066470382267,0.03790686449692893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7146041989326477,-4.174486605279526e-07,0.3860592842102051,-0.025416484102606773,0.5348873138427734,-0.05214545503258705,0.5513070225715637,-0.029586059972643852,0.5528976917266846,-0.007458151318132877,0.5515068769454956,-0.0018637016182765365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,False
0.052605675835740065,0.5214661742959704,0.078748808157921,0.3926604092121124,0.7110711932182312,-0.023286371930244815,0.014165913146303551,-0.04126783832907677,0.0027735275216400623,0.34698066665029265,0.20105702057132516,0.1744776472189394,0.15723371879095938,0.1530435778280642,0.16752105951309204,0.3184107840061188,0.04404136585071683,0.5261161451388261,0.1473322014786099,0.17395852614501897,0.2020404158869852,0.22865690511057243,0.03617855261447883,0.07483435911532253,0.10925103381016461,0.03920711355667646,0.07490919913459451,0.036927652684201624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7110711932182312,-6.323193133539462e-07,0.3926604092121124,-0.03808164969086647,0.5308312773704529,-0.03620271757245064,0.5459020733833313,-0.02190164104104042,0.5549488067626953,-0.010620766319334507,0.5600209832191467,-0.01254997681826353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,True
0.055354008148894636,0.6106377428486234,0.09262754640307048,0.4477187395095825,0.8392782211303711,-0.03646248196822571,0.021852993803150762,-0.07321308553218842,-5.902896873521968e-07,0.4127504977324704,0.2503726066360281,0.21148421941444892,0.1870720842964136,0.17296872715265485,0.17666050791740417,0.3915594816207886,0.07321249524250106,0.4511715631924806,0.17200274297292348,0.20500465948544905,0.2379155268782879,0.2727862918326193,0.04886235241565841,0.09904458534328157,0.13865151802210607,0.05092990873155627,0.09099868002555973,0.04195965557148117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8392782211303711,-5.902896873521968e-07,0.4477187395095825,-0.05019041895866394,0.6123620271682739,-0.07321308553218842,0.6378291249275208,-0.04711088538169861,0.6531530618667603,-0.01815680041909218,0.6697242856025696,-0.009812620468437672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,False
0.05580920869153913,0.6134410131545294,0.08892963031615668,0.456417441368103,0.8411577343940735,-0.023345876305638415,0.015070079842227668,-0.0428573377430439,0.005210268776863813,0.4034034386831429,0.2328985785955569,0.21038827050480527,0.18890235998810928,0.17493293160256954,0.18118131160736084,0.38474029302597046,0.04806760651990771,0.4709184615762255,0.17151806779230347,0.19509259515669083,0.22811344718309232,0.26514809691039193,0.036755613319269916,0.08013300103656519,0.12286063442982657,0.04340682749757024,0.0867718868842674,0.044657084802008695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8411577343940735,-7.072958965181897e-07,0.456417441368103,-0.04103563725948334,0.622473955154419,-0.03622997924685478,0.6358928680419922,-0.02359183318912983,0.6525735855102539,-0.010832185856997967,0.6710903644561768,-0.012814333662390709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,True
0.058827569751224246,0.5290412675766718,0.08269041102026342,0.41697973012924194,0.7309533953666687,-0.022655719879992375,0.015879734804949436,-0.051765069365501404,0.0004676282696891576,0.35166424738362373,0.20423791869622832,0.1754167190807346,0.17002390422797609,0.1784063394633757,0.19062168896198273,0.31397366523742676,0.05223269763519056,0.6071263420980587,0.15656017515686363,0.18236128659608586,0.2034761012513814,0.2278670332188181,0.044149316568027445,0.08853951614507072,0.1262628841273365,0.045952261559097526,0.08469442921784513,0.039930495250737746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228935956954956,-4.2238156083840295e-07,0.41697973012924194,-0.021078765392303467,0.5523272752761841,-0.051765069365501404,0.5617050528526306,-0.03136417642235756,0.5545966029167175,-0.007824217900633812,0.5451215505599976,0.0004676282696891576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,SIBI,False
